LogS	SMILES	Reference
-5.28	CC(=O)O[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.35	CC(=O)O[C@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.48	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.7	C[C@]12CCCC[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.79	CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.72	CC(=O)Oc1ccccc1C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.06	CC1=CC(=O)CC(C)(C)C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.27	CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.43	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.6	O=C1CCCCC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.87	C[C@H]1CCCC(=O)C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.06	CC(=C)[C@H]1CC=C(C)C(=O)C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.11	CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.85	Cc1cccc(Oc2cccc(C)c2)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.94	C[C@@H]1CCCCC1=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.18	C[C@H]1CC[C@@H](CC1=O)C(=C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.49	CC(C)[C@H]1CC[C@H](C)CC1=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.96	O(c1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.15	Oc1ccccc1C(=O)Oc2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.85	O=C(Oc1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.99	O=C1C=CC(=O)C=C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.03	CC1=CC(=O)c2ccccc2C1=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.37	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.18	CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.46	CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.67	CC(=O)OC1CCCCC1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.12	O=C(c1ccccc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.63	CC(=O)CC(=O)C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.72	CC(=O)C(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.31	CCCCCCCCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.58	CCCCCCCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.05	CCCCCCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.42	CCCCCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.59	CCCCC(=O)CCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.56	CCCCC(=O)CC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.8	CCCCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.19	COC(C)(C)CCC[C@@H](C)C\C=C\C(=C\C(=O)OC(C)C)\C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.19	COC(C)(C)CCC[C@@H](C)C\C=C\C(=C\C(=O)OC(C)C)\C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.3	CCCC(=O)CCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.83	CCCC(=O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.19	CCCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.83	CCCC(=O)C=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.33	CC(C)CCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.83	CCC(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.28	CCC(=O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.52	CCC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.6	CC(C)CC(=O)CC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.42	CC(C)CC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.22	CC(=O)CC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.28	CC(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.24	COC(C)(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.88	CCCC(C(=O)C)C(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.67	CC[C@@H](C)C(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.12	CC(C)C(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.3	CC(C)C(=O)C(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.24	CC(=C[C@H]1[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-8.6	CCOc1ccc(cc1)C(C)(C)COCc2cccc(Oc3ccccc3)c2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.11	CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.14	CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.46	CCCCCCOC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.64	CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.28	CCCCCOC(=O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.89	CCCCCOC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.85	CCCCOCCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.99	CCCCOC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.37	CCCCOC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.64	CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.4	CCCCOC(=O)c1ccccc1C(=O)OCCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.72	CCCCOC(=O)c1ccc(O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.48	CCCCOC(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.9	CCCCOC(=O)CCCCCCCCC(=O)OCCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.24	CCCCOC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.62	CCCOCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.66	CCCOCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.39	CCCOC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.49	CCCOC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.78	CCCOC(=O)c1cc(O)c(O)c(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.67	CCCOC(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.92	CCCOC(=O)CCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.82	CCCOC(=O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.72	CCCOC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.52	CC(C)CCOC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.16	CC(C)CCOC(=O)c1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.92	CC(C)CCOC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.77	CCOCCOCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.71	OCCOc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.42	CCCCOCCO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.33	CCOc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.09	CCOCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.85	CCOC=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.15	CCOC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.35	CCOC(=O)c1ccccc1C(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.35	CCOC(=O)c1ccc(O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.32	CCOC(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.1	CCCCCCCCCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.8	CCCCCCCCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.39	CCCCCCCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.71	CCCCCCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.31	CCCCCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.75	CCCCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.28	CCCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.96	CCOC(=O)CCC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.66	CCOC(=O)CC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.82	CCOC(=O)CC(=O)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.04	CCOC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.74	CCOC(=O)C=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3	CCOC(=O)\C=C\c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3	CCOC(=O)\C=C\c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-6.96	CCCC[C@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.13	C=CCOC(=O)c1ccccc1C(=O)OCC=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.01	CC(C)COC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.66	CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.21	CC(C)COC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.21	CC(C)COC(=O)C=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.63	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.1	OC(=O)COc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.48	COCOC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.92	COc1ccc(C=O)c(C(=O)O)c1OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.56	COc1cc(CC=C)ccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.05	COc1cc(ccc1O)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.96	COc1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.16	COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.92	COc1ccc(CC=C)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.49	COc1ccc(C=O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.13	COc1ccc(\C=C\C)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.13	COc1ccc(\C=C\C)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.41	COC(=O)c1ccc(OC)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.85	COc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.58	COC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.66	COC(=O)c1ccccc1C(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.34	COC(=O)c1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.24	COC(=O)c1cc(O)c(O)c(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.78	COC(=O)c1ccc(O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.85	COC(=O)c1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.2	COC(=O)[C@@H]1[C@@H]2C[C@@H](C=C2)[C@@H]1C(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.8	COC(=O)C(=C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.69	CCCCCCCCCCCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.63	CCCCCCCCCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.38	CCCCCCCCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.39	CCCCCCCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2	CCCCCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.36	CCCCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.82	CCCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.14	CCC(=O)OC	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.52	COC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.22	COC(=O)C=C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.19	O=Cc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.17	CCCCCCCCC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.36	CCCCCCCC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.7	CCCCCCC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.3	CCCCCC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.85	CCCCC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.01	CCCC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.58	CCC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.6	CC(=O)OCC(COC(=O)C)OC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.34	CCCOC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.55	CCOC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.06	COC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.1	CC(C)OC(C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.63	CC(C)OC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.55	CC(C)OC(=O)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.57	C=CC=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.13	CCCC[C@@H](CC)C=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.52	CCC(CC)C=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.32	C\C=C\C=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.06	CC(=CCC\C(=C\C=O)\C)C	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.32	C\C=C\C=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.46	CCC\C=C(/CC)\C=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.43	CCOC(C)OCC	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.92	Oc1cccc2c(O)cccc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.73	Oc1c2ccccc2cc3ccccc13	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.78	Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.22	Oc1cccc2ccccc12	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.11	C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.66	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@]4(O)C#C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.99	C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.71	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.51	CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.3	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.97	C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@@H](O)[C@H]23	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.57	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@]2(O)C#C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.3	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@]2(O)C#C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.58	CC(C)(C)C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.37	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.21	C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.99	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.57	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34O)[C@@H]1CC[C@]2(O)C#C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.43	Cc1cccc(O)c1C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.05	Cc1cc(C)c(O)c(C)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.16	OC(=O)c1cc(O)c(O)c(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.19	Cc1ccc(O)c(C)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.54	Cc1ccc(C)c(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.22	CC(C)c1ccc(C)cc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.08	CC(C)c1ccc(C)c(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.59	CCCCCCc1ccc(O)cc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.31	Cc1cccc(C)c1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.39	Oc1ccccc1c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.36	CCc1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.62	Cc1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.86	Oc1ccccc1C=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.82	OC(=O)c1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.62	Oc1ccccc1O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.24	C[C@@]12CCc3c(ccc4cc(O)ccc34)[C@H]1CCC2=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-5.28	C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.96	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.99	Oc1ccc2CCCCc2c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.28	Oc1ccc2ccccc2c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.41	Cc1ccc(O)cc1C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.4	Cc1cc(C)cc(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.68	Cc1cccc(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
0.81	Oc1cccc(O)c1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.48	Oc1ccc(cc1)c2ccccc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.82	CC(C)(c1ccc(O)cc1)c2ccc(O)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.41	CC(C)(C)c1ccc(O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.7	Cc1ccc(O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.95	Oc1ccc(cc1)[C@H](C=C)[C@H](C=C)c2ccc(O)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.43	CC[C@H]([C@H](CC)c1ccc(O)cc1)c2ccc(O)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.96	Oc1ccc(C=O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.41	OC(=O)c1ccc(O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.07	CC\C(=C(/CC)\c1ccc(O)cc1)\c2ccc(O)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.35	CC\C(=C(/CC)\c1ccc(O)cc1)\c2ccc(O)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.95	C\C=C(\C(=C\C)\c1ccc(O)cc1)/c2ccc(O)cc2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-0.17	Oc1ccc(O)cc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
0	Oc1ccccc1	J. Chem. Inf. Model. 2007, 47, 1395-1404
-1.73	Oc1ccc(O)c(c1)C2(O)C=CC(=O)C=C2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-2.32	CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)C2	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.02	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.74	C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.37	C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.95	C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.35	C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.84	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.95	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.59	C[C@]12CC[C@H](O)C[C@@H]1CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)C[C@@H](O)[C@H]23	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.82	C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-4.35	C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.64	C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	J. Chem. Inf. Model. 2007, 47, 1395-1404
-3.24	C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO	J. Chem. Inf. Model. 2007, 47, 1395-1404
